"id" "idade" "regiao.r" "valorImovel" "renda" "tempoFinanciamento" "X.rendaFinanciamento" "banco.r" "avaliacao.r" "dataHoraEntrada" "dataHoraSaida" "dataHoraAvaliacao" "tempoAcesso" "paginaSaida.r" "statusSaida" "paginaSaida"
867 31 "consolação" 98902.82 3617.43 16 8.87 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 17:59:40" "2021-05-21 17:59:15" 17 "hub" "80%" 2
868 46 "consolação" 76285.6 4168.75 31 5.62 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:05:39" "2021-05-21 18:04:56" 376 "dash" "100%" 1
869 37 "mooca" 48398.66 4481.47 22 7.35 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:02:20" "2021-05-21 18:00:35" 177 "cadastro" "60%" 3
870 48 "mooca" 100423.88 5232.58 33 5.37 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:06:43" "2021-05-21 18:05:02" 440 "cadastro" "60%" 3
871 34 "consolação" 97835.02 4387.7 19 8.12 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:06" "2021-05-21 17:59:31" 103 "hub" "80%" 2
872 41 "consolação" 104058.76 5609.32 26 6.46 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:03:40" "2021-05-21 18:01:50" 257 "hub" "80%" 2
873 35 "santo-amaro" 118741.97 3520.12 20 7.75 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:01:11" "2021-05-21 18:00:05" 108 "login" "40%" 4
874 45 "mooca" 114869.03 6704.3 30 5.77 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:11" "2021-05-21 18:04:28" 348 "cadastro" "60%" 3
875 47 "santo-amaro" 53992.16 5133.99 32 5.51 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:06:21" "2021-05-21 18:05:04" 418 "login" "40%" 4
876 50 "mooca" 160936.17 5447.66 35 5.1 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:07:17" "2021-05-21 18:05:45" 474 "login" "40%" 4
877 44 "centro" 106555.29 5916.41 29 5.94 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:04:59" "2021-05-21 18:02:47" 336 "dash" "100%" 1
878 49 "mooca" 95192.79 6306.54 34 5.23 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:07:04" "2021-05-21 18:07:03" 461 "login" "40%" 4
879 46 "santo-amaro" 53554.24 6622.61 31 5.64 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:05:53" "2021-05-21 18:04:45" 390 "home" "20%" 5
880 39 "mooca" 104314.65 5674.94 24 6.9 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:07" "2021-05-21 18:01:47" 224 "login" "40%" 4
881 42 "consolação" 108229.78 5677.13 27 6.31 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:20" "2021-05-21 18:03:22" 297 "dash" "100%" 1
882 35 "interlagos" 53707.29 7033.07 20 7.83 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:01:26" "2021-05-21 18:01:13" 123 "home" "20%" 5
883 39 "mooca" 69728.04 6080.55 24 6.88 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:01" "2021-05-21 18:01:39" 218 "login" "40%" 4
884 46 "consolação" 116210.27 5095.86 31 5.64 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:50" "2021-05-21 18:05:13" 387 "hub" "80%" 2
885 43 "santo-amaro" 115694.75 3583.12 28 6.1 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:28" "2021-05-21 18:03:13" 305 "login" "40%" 4
886 42 "interlagos" 104675.61 5837.04 27 6.3 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:04:18" "2021-05-21 18:02:51" 295 "home" "20%" 5
887 35 "brooklin" 56128.92 4724.37 20 7.79 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:18" "2021-05-21 17:59:39" 115 "cadastro" "60%" 3
888 37 "consolação" 42232.75 7838.61 22 7.32 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:10" "2021-05-21 18:01:57" 167 "hub" "80%" 2
889 36 "consolação" 86884.5 4812.9 21 7.58 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:51" "2021-05-21 18:00:19" 148 "hub" "80%" 2
890 42 "consolação" 135476.17 5098.1 27 6.29 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:04:10" "2021-05-21 18:03:33" 287 "hub" "80%" 2
891 35 "mooca" 136552.05 5152.24 20 7.82 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:24" "2021-05-21 18:01:03" 121 "cadastro" "60%" 3
892 43 "santo-amaro" 88876.39 5798.26 28 6.1 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:04:30" "2021-05-21 18:02:51" 307 "login" "40%" 4
893 34 "mooca" 108564.01 4773.12 19 8.14 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:01:09" "2021-05-21 17:59:35" 106 "login" "40%" 4
894 49 "mooca" 48033.03 5411.64 34 5.23 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:07:02" "2021-05-21 18:06:09" 459 "cadastro" "60%" 3
895 42 "santo-amaro" 129237.19 3746.11 27 6.3 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:04:18" "2021-05-21 18:02:55" 295 "login" "40%" 4
896 36 "santo-amaro" 106222.25 3614.39 21 7.61 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:59" "2021-05-21 18:01:25" 156 "login" "40%" 4
897 41 "centro" 116237.11 5155.15 26 6.48 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:52" "2021-05-21 18:02:57" 269 "dash" "100%" 1
898 38 "brooklin" 122966.28 4363.64 23 7.11 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:41" "2021-05-21 18:01:44" 198 "cadastro" "60%" 3
899 42 "centro" 124784.17 4152.88 27 6.28 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:08" "2021-05-21 18:03:16" 285 "dash" "100%" 1
900 41 "santo-amaro" 76279.73 3195.8 26 6.48 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:52" "2021-05-21 18:02:30" 269 "login" "40%" 4
901 35 "interlagos" 100823.09 5149.79 20 7.8 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:01:21" "2021-05-21 17:59:35" 118 "home" "20%" 5
902 36 "mooca" 74463.64 5332.94 21 7.56 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:48" "2021-05-21 18:01:02" 145 "cadastro" "60%" 3
903 41 "santo-amaro" 48711.44 5233.15 26 6.5 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:59" "2021-05-21 18:03:00" 276 "login" "40%" 4
904 48 "mooca" 74693.47 5896.01 33 5.36 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:06:40" "2021-05-21 18:04:51" 437 "cadastro" "60%" 3
905 45 "mooca" 85253.46 5150.19 30 5.8 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:05:33" "2021-05-21 18:04:43" 370 "login" "40%" 4
906 37 "mooca" 127176.83 3299.22 22 7.31 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:08" "2021-05-21 18:02:26" 165 "cadastro" "60%" 3
907 44 "santo-amaro" 131683.09 5657.46 29 5.95 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:02" "2021-05-21 18:03:47" 339 "login" "40%" 4
908 40 "interlagos" 103922.54 5521.22 25 6.65 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:17" "2021-05-21 18:02:44" 234 "home" "20%" 5
909 42 "santo-amaro" 68923.65 4355.32 27 6.26 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:59" "2021-05-21 18:03:29" 276 "login" "40%" 4
910 41 "centro" 98532.95 4417.34 26 6.49 "Banco do Presil" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:03:54" "2021-05-21 18:02:11" 271 "dash" "100%" 1
911 53 "centro" 132894.11 5549.54 38 4.76 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:08:32" "2021-05-21 18:06:19" 549 "dash" "100%" 1
912 34 "centro" 98560 5269.53 19 8.09 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:01" "2021-05-21 18:00:32" 98 "dash" "100%" 1
913 41 "santo-amaro" 107914.83 5305.07 26 6.44 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:35" "2021-05-21 18:02:04" 252 "login" "40%" 4
914 31 "mooca" 98026.83 4544.45 16 8.98 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 17:59:49" "2021-05-21 17:58:52" 26 "cadastro" "60%" 3
915 43 "brooklin" 53644.8 5578.15 28 6.11 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:04:34" "2021-05-21 18:03:30" 311 "hub" "80%" 2
916 45 "interlagos" 143025.37 5092.64 30 5.81 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:35" "2021-05-21 18:03:58" 372 "home" "20%" 5
917 47 "mooca" 112168.58 5822.01 32 5.5 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:06:16" "2021-05-21 18:05:10" 413 "cadastro" "60%" 3
918 30 "mooca" 79469.66 7393.55 15 9.37 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 17:59:32" "2021-05-21 17:58:58" 9 "cadastro" "60%" 3
919 42 "brooklin" 97967.96 6776.01 27 6.29 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:04:13" "2021-05-21 18:03:27" 290 "cadastro" "60%" 3
920 48 "brooklin" 95679.83 3149.07 33 5.36 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:06:34" "2021-05-21 18:05:13" 431 "hub" "80%" 2
921 38 "santo-amaro" 102493.47 6242.92 23 7.08 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:33" "2021-05-21 18:02:43" 190 "login" "40%" 4
922 39 "centro" 114394.49 4976.42 24 6.87 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:58" "2021-05-21 18:01:25" 215 "dash" "100%" 1
923 40 "brooklin" 94518.36 3956.38 25 6.65 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:19" "2021-05-21 18:03:06" 236 "hub" "80%" 2
924 42 "santo-amaro" 81956.92 4880.18 27 6.28 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:07" "2021-05-21 18:03:06" 284 "login" "40%" 4
925 43 "mooca" 110648.56 4965.53 28 6.13 "S16 Bank" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:04:43" "2021-05-21 18:03:49" 320 "login" "40%" 4
926 47 "mooca" 139105.19 6314.22 32 5.48 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:06:01" "2021-05-21 18:04:22" 398 "login" "40%" 4
927 40 "brooklin" 67045.43 5937.92 25 6.63 "S16 Bank" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:03:12" "2021-05-21 18:02:06" 229 "hub" "80%" 2
928 41 "mooca" 98728.73 3252.56 26 6.47 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:47" "2021-05-21 18:02:44" 264 "cadastro" "60%" 3
929 52 "consolação" 114686.03 3565.27 37 4.88 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:08:22" "2021-05-21 18:07:01" 539 "hub" "80%" 2
930 42 "santo-amaro" 111449.11 4064.88 27 6.3 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:15" "2021-05-21 18:03:40" 292 "login" "40%" 4
931 41 "santo-amaro" 82042.77 4289.04 26 6.47 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:46" "2021-05-21 18:02:52" 263 "home" "20%" 5
932 33 "consolação" 84294.56 4976.59 18 8.41 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:00:42" "2021-05-21 17:59:07" 79 "hub" "80%" 2
933 40 "santo-amaro" 82395.93 5250.34 25 6.67 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:23" "2021-05-21 18:02:02" 240 "login" "40%" 4
934 39 "mooca" 94670.66 5872.96 24 6.86 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:02:56" "2021-05-21 18:02:34" 213 "cadastro" "60%" 3
935 40 "interlagos" 95563.69 3950.76 25 6.66 "Banco Cifra" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:22" "2021-05-21 18:02:03" 239 "home" "20%" 5
936 37 "consolação" 120686.79 5905.39 22 7.33 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:14" "2021-05-21 18:01:55" 171 "hub" "80%" 2
937 37 "mooca" 48844.55 5710.02 22 7.27 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:02:01" "2021-05-21 18:01:19" 158 "cadastro" "60%" 3
938 36 "santo-amaro" 69433.68 6054.57 21 7.6 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:01:57" "2021-05-21 18:00:21" 154 "login" "40%" 4
939 39 "santo-amaro" 92621.8 5063.26 24 6.87 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:57" "2021-05-21 18:03:05" 214 "login" "40%" 4
940 47 "centro" 63744.73 5476.24 32 5.49 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:06:07" "2021-05-21 18:06:00" 404 "dash" "100%" 1
941 45 "interlagos" 88792.26 4953.3 30 5.8 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:29" "2021-05-21 18:03:50" 366 "home" "20%" 5
942 38 "brooklin" 76827.51 4531.75 23 7.11 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:40" "2021-05-21 18:02:04" 197 "cadastro" "60%" 3
943 32 "brooklin" 100307.56 4332.4 17 8.56 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:00:01" "2021-05-21 17:58:24" 38 "cadastro" "60%" 3
944 36 "brooklin" 96197.48 6049.79 21 7.53 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:42" "2021-05-21 18:00:47" 139 "cadastro" "60%" 3
945 38 "centro" 127180.34 3767.54 23 7.06 "Banco do Presil" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:02:28" "2021-05-21 18:01:15" 185 "dash" "100%" 1
946 41 "consolação" 85433.47 4690.68 26 6.44 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:03:35" "2021-05-21 18:02:11" 252 "hub" "80%" 2
947 37 "brooklin" 133226.17 4925.76 22 7.29 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:03" "2021-05-21 18:01:23" 160 "cadastro" "60%" 3
948 50 "brooklin" 152178.29 3985.98 35 5.1 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:07:24" "2021-05-21 18:06:33" 481 "hub" "80%" 2
949 39 "brooklin" 86862.13 5853.08 24 6.84 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:02:50" "2021-05-21 18:02:02" 207 "cadastro" "60%" 3
950 34 "brooklin" 60227.43 4542.67 19 8.07 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:00:57" "2021-05-21 17:58:33" 94 "hub" "80%" 2
951 39 "mooca" 84970.86 4369.64 24 6.89 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:06" "2021-05-21 18:02:02" 223 "cadastro" "60%" 3
952 35 "consolação" 107799.34 4911.61 20 7.81 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:22" "2021-05-21 18:00:08" 119 "hub" "80%" 2
953 41 "interlagos" 131224.29 3997.73 26 6.46 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:42" "2021-05-21 18:02:52" 259 "home" "20%" 5
954 41 "centro" 94671.26 6661.94 26 6.48 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:51" "2021-05-21 18:02:58" 268 "dash" "100%" 1
955 42 "brooklin" 120812.93 5864.85 27 6.28 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:04:06" "2021-05-21 18:02:25" 283 "hub" "80%" 2
956 32 "interlagos" 105805.09 5298.1 17 8.63 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:00:08" "2021-05-21 17:59:18" 45 "home" "20%" 5
957 41 "mooca" 51575.17 5885.84 26 6.48 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:49" "2021-05-21 18:02:48" 266 "login" "40%" 4
958 42 "centro" 104966.78 5203.49 27 6.26 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:04:00" "2021-05-21 18:02:49" 277 "dash" "100%" 1
959 33 "brooklin" 124275.73 5606.13 18 8.34 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:00:32" "2021-05-21 17:59:45" 69 "cadastro" "60%" 3
960 45 "brooklin" 78102.14 4381.14 30 5.78 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:05:18" "2021-05-21 18:03:19" 355 "cadastro" "60%" 3
961 44 "mooca" 87013.85 3991.28 29 5.94 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:04:57" "2021-05-21 18:04:40" 334 "cadastro" "60%" 3
962 51 "brooklin" 120210.68 7173.37 36 4.99 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:07:59" "2021-05-21 18:05:59" 516 "cadastro" "60%" 3
963 41 "mooca" 126159.46 6145.75 26 6.46 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:42" "2021-05-21 18:02:53" 259 "cadastro" "60%" 3
964 40 "consolação" 99736.73 5423.92 25 6.68 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:29" "2021-05-21 18:01:48" 246 "hub" "80%" 2
965 40 "interlagos" 136263.45 3474.95 25 6.7 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:03:35" "2021-05-21 18:03:35" 252 "home" "20%" 5
966 40 "mooca" 125472.23 4202.15 25 6.69 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:03:31" "2021-05-21 18:02:02" 248 "cadastro" "60%" 3
967 31 "mooca" 85328.41 5674.34 16 8.89 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 17:59:41" "2021-05-21 17:58:15" 18 "cadastro" "60%" 3
968 32 "consolação" 98470.79 5954.33 17 8.57 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:00:02" "2021-05-21 17:59:40" 39 "dash" "100%" 1
969 40 "santo-amaro" 99037.79 6024.47 25 6.64 "Banco Cifra" "n/ avaliado" "2021-05-21 17:59:23" "2021-05-21 18:03:14" "2021-05-21 18:02:37" 231 "login" "40%" 4
970 37 "brooklin" 69057.48 3761.93 22 7.33 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:02:13" "2021-05-21 18:01:07" 170 "cadastro" "60%" 3
971 40 "santo-amaro" 54137.09 3843.27 25 6.68 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:03:30" "2021-05-21 18:01:56" 247 "login" "40%" 4
972 29 "centro" 95790.75 4194.4 14 9.73 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 17:59:10" "2021-05-21 17:58:33" NA "dash" "100%" 1
973 33 "santo-amaro" 82842.34 3733.92 18 8.27 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:00:23" "2021-05-21 17:59:30" 60 "login" "40%" 4
974 34 "consolação" 109510.53 4919.69 19 8.15 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:01:11" "2021-05-21 17:59:24" 108 "hub" "80%" 2
975 45 "consolação" 86403.39 5827.99 30 5.78 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:05:21" "2021-05-21 18:04:55" 358 "hub" "80%" 2
976 35 "mooca" 130898.15 2833.28 20 7.75 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:01:11" "2021-05-21 17:59:43" 108 "login" "40%" 4
977 36 "interlagos" 110195.21 2981.92 21 7.56 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:01:47" "2021-05-21 18:00:34" 144 "home" "20%" 5
978 40 "centro" 151537.43 2939.83 25 6.69 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:33" "2021-05-21 18:03:06" 250 "dash" "100%" 1
979 38 "brooklin" 108328.58 4093.59 23 7.12 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:44" "2021-05-21 18:02:04" 201 "hub" "80%" 2
980 41 "brooklin" 87013.27 5756.7 26 6.46 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:03:41" "2021-05-21 18:02:18" 258 "cadastro" "60%" 3
981 52 "brooklin" 71346.36 3779.53 37 4.86 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:08:00" "2021-05-21 18:06:53" 517 "cadastro" "60%" 3
982 34 "santo-amaro" 96233.18 3582.57 19 8.14 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:08" "2021-05-21 17:59:25" 105 "login" "40%" 4
983 38 "interlagos" 122998.64 4891.46 23 7.13 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:02:46" "2021-05-21 18:02:04" 203 "home" "20%" 5
984 37 "mooca" 93911.73 4728.08 22 7.36 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:21" "2021-05-21 18:02:12" 178 "login" "40%" 4
985 48 "interlagos" 119573.06 5694.9 33 5.34 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:06:24" "2021-05-21 18:04:53" 421 "home" "20%" 5
986 36 "santo-amaro" 84682.64 4930.97 21 7.58 "Banco Cifra" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:51" "2021-05-21 18:01:09" 148 "login" "40%" 4
987 40 "consolação" 82352.61 6496.16 25 6.64 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:03:13" "2021-05-21 18:02:09" 230 "hub" "80%" 2
988 44 "consolação" 82326.44 5294.65 29 5.94 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:57" "2021-05-21 18:03:05" 334 "hub" "80%" 2
989 35 "consolação" 91766.25 4722.01 20 7.77 "Banco do Presil" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:01:16" "2021-05-21 18:00:24" 113 "hub" "80%" 2
990 48 "brooklin" 92340.03 6288.58 33 5.36 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:06:42" "2021-05-21 18:04:56" 439 "cadastro" "60%" 3
991 43 "centro" 72964.99 5908.91 28 6.13 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:04:44" "2021-05-21 18:04:17" 321 "dash" "100%" 1
992 35 "consolação" 65111.27 4476.49 20 7.76 "Banco do Presil" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:01:14" "2021-05-21 17:59:46" 111 "hub" "80%" 2
993 42 "mooca" 64420.47 4516.14 27 6.3 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:18" "2021-05-21 18:03:11" 295 "cadastro" "60%" 3
994 39 "brooklin" 144252.16 6455.34 24 6.87 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:02:57" "2021-05-21 18:02:19" 214 "cadastro" "60%" 3
995 42 "mooca" 57325.29 4331.04 27 6.26 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:04:01" "2021-05-21 18:03:39" 278 "cadastro" "60%" 3
996 40 "santo-amaro" 97276.06 4900.09 25 6.64 "Banco Cifra" NA "2021-05-21 17:59:23" "2021-05-21 18:03:12" "2021-05-21 18:02:10" 229 "login" "40%" 4
997 45 "mooca" 118433.2 6151.94 30 5.8 "S16 Bank" "positiva" "2021-05-21 17:59:23" "2021-05-21 18:05:31" "2021-05-21 18:04:23" 368 "login" "40%" 4
998 33 "brooklin" 112223.34 5182.11 18 8.4 "S16 Bank" NA "2021-05-21 17:59:23" "2021-05-21 18:00:41" "2021-05-21 17:59:33" 78 "cadastro" "60%" 3
999 37 "santo-amaro" 60553.46 5428.7 22 7.35 "S16 Bank" "negativa" "2021-05-21 17:59:23" "2021-05-21 18:02:20" "2021-05-21 18:01:04" 177 "login" "40%" 4
1000 39 "consolação" 107728.34 4901.5 24 6.85 "Banco do Presil" NA "2021-05-21 17:59:23" "2021-05-21 18:02:53" "2021-05-21 18:02:07" 210 "dash" "100%" 1
